GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
1400000US36047049300,36047049300,"Census Tract 493, Kings County, New York",7442,642
1400000US36047049400,36047049400,"Census Tract 494, Kings County, New York",5611,415
1400000US36047049500,36047049500,"Census Tract 495, Kings County, New York",2462,367
1400000US36047049600,36047049600,"Census Tract 496, Kings County, New York",4034,562
1400000US36047049700,36047049700,"Census Tract 497, Kings County, New York",2663,291
1400000US36047049800,36047049800,"Census Tract 498, Kings County, New York",4422,503
1400000US36047049900,36047049900,"Census Tract 499, Kings County, New York",1699,242
1400000US36047050000,36047050000,"Census Tract 500, Kings County, New York",3607,340
1400000US36047050100,36047050100,"Census Tract 501, Kings County, New York",2801,276
1400000US36047050202,36047050202,"Census Tract 502.02, Kings County, New York",2317,198
1400000US36047050300,36047050300,"Census Tract 503, Kings County, New York",2671,307
1400000US36047050400,36047050400,"Census Tract 504, Kings County, New York",5143,463
1400000US36047050500,36047050500,"Census Tract 505, Kings County, New York",4052,359
1400000US36047050600,36047050600,"Census Tract 506, Kings County, New York",5442,496
1400000US36047050700,36047050700,"Census Tract 507, Kings County, New York",2273,274
1400000US36047050801,36047050801,"Census Tract 508.01, Kings County, New York",3789,335
1400000US36047050803,36047050803,"Census Tract 508.03, Kings County, New York",2238,441
1400000US36047050804,36047050804,"Census Tract 508.04, Kings County, New York",5957,558
1400000US36047050900,36047050900,"Census Tract 509, Kings County, New York",3725,459
1400000US36047051001,36047051001,"Census Tract 510.01, Kings County, New York",3778,585
1400000US36047051002,36047051002,"Census Tract 510.02, Kings County, New York",4624,389
1400000US36047051100,36047051100,"Census Tract 511, Kings County, New York",3732,427
1400000US36047051200,36047051200,"Census Tract 512, Kings County, New York",6741,408
1400000US36047051300,36047051300,"Census Tract 513, Kings County, New York",4072,370
1400000US36047051400,36047051400,"Census Tract 514, Kings County, New York",7733,743
1400000US36047051500,36047051500,"Census Tract 515, Kings County, New York",1326,245
1400000US36047051601,36047051601,"Census Tract 516.01, Kings County, New York",5804,804
1400000US36047051602,36047051602,"Census Tract 516.02, Kings County, New York",3168,484
1400000US36047051700,36047051700,"Census Tract 517, Kings County, New York",1657,249
1400000US36047051800,36047051800,"Census Tract 518, Kings County, New York",3470,491
1400000US36047051900,36047051900,"Census Tract 519, Kings County, New York",3796,431
1400000US36047052000,36047052000,"Census Tract 520, Kings County, New York",4303,356
1400000US36047052300,36047052300,"Census Tract 523, Kings County, New York",5581,503
1400000US36047052500,36047052500,"Census Tract 525, Kings County, New York",3142,531
1400000US36047052600,36047052600,"Census Tract 526, Kings County, New York",3950,379
1400000US36047052700,36047052700,"Census Tract 527, Kings County, New York",6633,641
1400000US36047052800,36047052800,"Census Tract 528, Kings County, New York",2233,253
1400000US36047052900,36047052900,"Census Tract 529, Kings County, New York",3876,545
1400000US36047053000,36047053000,"Census Tract 530, Kings County, New York",3219,418
1400000US36047053100,36047053100,"Census Tract 531, Kings County, New York",7700,708
1400000US36047053200,36047053200,"Census Tract 532, Kings County, New York",2695,339
1400000US36047053300,36047053300,"Census Tract 533, Kings County, New York",7326,714
1400000US36047053400,36047053400,"Census Tract 534, Kings County, New York",3593,688
1400000US36047053500,36047053500,"Census Tract 535, Kings County, New York",4373,594
1400000US36047053700,36047053700,"Census Tract 537, Kings County, New York",3363,366
1400000US36047053800,36047053800,"Census Tract 538, Kings County, New York",4421,554
1400000US36047053900,36047053900,"Census Tract 539, Kings County, New York",2968,188
1400000US36047054200,36047054200,"Census Tract 542, Kings County, New York",4543,531
1400000US36047054300,36047054300,"Census Tract 543, Kings County, New York",260,143
1400000US36047054400,36047054400,"Census Tract 544, Kings County, New York",3188,386
1400000US36047054500,36047054500,"Census Tract 545, Kings County, New York",7197,899
1400000US36047054600,36047054600,"Census Tract 546, Kings County, New York",4167,445
1400000US36047054700,36047054700,"Census Tract 547, Kings County, New York",5170,582
1400000US36047054800,36047054800,"Census Tract 548, Kings County, New York",2398,288
1400000US36047054900,36047054900,"Census Tract 549, Kings County, New York",2997,405
1400000US36047055000,36047055000,"Census Tract 550, Kings County, New York",3595,337
1400000US36047055100,36047055100,"Census Tract 551, Kings County, New York",4820,404
1400000US36047055200,36047055200,"Census Tract 552, Kings County, New York",3219,316
1400000US36047055300,36047055300,"Census Tract 553, Kings County, New York",2474,297
1400000US36047055400,36047055400,"Census Tract 554, Kings County, New York",3316,318
1400000US36047055500,36047055500,"Census Tract 555, Kings County, New York",2836,263
1400000US36047055600,36047055600,"Census Tract 556, Kings County, New York",3673,409
1400000US36047055700,36047055700,"Census Tract 557, Kings County, New York",1566,224
1400000US36047055800,36047055800,"Census Tract 558, Kings County, New York",2170,316
1400000US36047056000,36047056000,"Census Tract 560, Kings County, New York",3095,420
1400000US36047056100,36047056100,"Census Tract 561, Kings County, New York",2924,263
1400000US36047056200,36047056200,"Census Tract 562, Kings County, New York",1801,290
1400000US36047056300,36047056300,"Census Tract 563, Kings County, New York",4073,420
1400000US36047056400,36047056400,"Census Tract 564, Kings County, New York",2317,285
1400000US36047056500,36047056500,"Census Tract 565, Kings County, New York",3019,270
1400000US36047056600,36047056600,"Census Tract 566, Kings County, New York",2878,350
1400000US36047056800,36047056800,"Census Tract 568, Kings County, New York",1404,128
1400000US36047056900,36047056900,"Census Tract 569, Kings County, New York",1490,302
1400000US36047057000,36047057000,"Census Tract 570, Kings County, New York",3180,268
1400000US36047057100,36047057100,"Census Tract 571, Kings County, New York",4230,494
1400000US36047057200,36047057200,"Census Tract 572, Kings County, New York",4710,373
1400000US36047057300,36047057300,"Census Tract 573, Kings County, New York",2141,261
1400000US36047057400,36047057400,"Census Tract 574, Kings County, New York",2680,363
1400000US36047057500,36047057500,"Census Tract 575, Kings County, New York",3770,528
1400000US36047057600,36047057600,"Census Tract 576, Kings County, New York",3167,307
1400000US36047057800,36047057800,"Census Tract 578, Kings County, New York",3191,292
1400000US36047057900,36047057900,"Census Tract 579, Kings County, New York",1038,230
1400000US36047058000,36047058000,"Census Tract 580, Kings County, New York",3601,458
1400000US36047058200,36047058200,"Census Tract 582, Kings County, New York",2910,408
1400000US36047058400,36047058400,"Census Tract 584, Kings County, New York",3447,432
1400000US36047058600,36047058600,"Census Tract 586, Kings County, New York",2713,331
1400000US36047058800,36047058800,"Census Tract 588, Kings County, New York",3108,364
1400000US36047058900,36047058900,"Census Tract 589, Kings County, New York",1744,250
1400000US36047059000,36047059000,"Census Tract 590, Kings County, New York",1838,297
1400000US36047059100,36047059100,"Census Tract 591, Kings County, New York",3613,325
1400000US36047059200,36047059200,"Census Tract 592, Kings County, New York",4243,373
1400000US36047059300,36047059300,"Census Tract 593, Kings County, New York",1781,307
1400000US36047059401,36047059401,"Census Tract 594.01, Kings County, New York",6865,577
1400000US36047059402,36047059402,"Census Tract 594.02, Kings County, New York",4520,541
1400000US36047059600,36047059600,"Census Tract 596, Kings County, New York",2138,238
1400000US36047059800,36047059800,"Census Tract 598, Kings County, New York",3616,463
1400000US36047060000,36047060000,"Census Tract 600, Kings County, New York",5413,434
1400000US36047060600,36047060600,"Census Tract 606, Kings County, New York",2655,284
1400000US36047060800,36047060800,"Census Tract 608, Kings County, New York",2798,305
1400000US36047061002,36047061002,"Census Tract 610.02, Kings County, New York",4531,469
1400000US36047061003,36047061003,"Census Tract 610.03, Kings County, New York",1336,356
1400000US36047061004,36047061004,"Census Tract 610.04, Kings County, New York",5720,678
1400000US36047061200,36047061200,"Census Tract 612, Kings County, New York",996,191
1400000US36047061600,36047061600,"Census Tract 616, Kings County, New York",1802,276
1400000US36047062000,36047062000,"Census Tract 620, Kings County, New York",1815,252
1400000US36047062200,36047062200,"Census Tract 622, Kings County, New York",3370,527
1400000US36047062600,36047062600,"Census Tract 626, Kings County, New York",2453,416
1400000US36047062800,36047062800,"Census Tract 628, Kings County, New York",4966,362
1400000US36047063200,36047063200,"Census Tract 632, Kings County, New York",1493,196
1400000US36047063600,36047063600,"Census Tract 636, Kings County, New York",1220,151
1400000US36047063800,36047063800,"Census Tract 638, Kings County, New York",1724,203
1400000US36047064000,36047064000,"Census Tract 640, Kings County, New York",2179,331
1400000US36047064200,36047064200,"Census Tract 642, Kings County, New York",2761,440
1400000US36047064400,36047064400,"Census Tract 644, Kings County, New York",2702,411
1400000US36047064600,36047064600,"Census Tract 646, Kings County, New York",2465,288
1400000US36047064800,36047064800,"Census Tract 648, Kings County, New York",1926,355
1400000US36047065000,36047065000,"Census Tract 650, Kings County, New York",1453,187
1400000US36047065200,36047065200,"Census Tract 652, Kings County, New York",1509,207
1400000US36047065400,36047065400,"Census Tract 654, Kings County, New York",1679,150
1400000US36047065600,36047065600,"Census Tract 656, Kings County, New York",1871,138
1400000US36047065800,36047065800,"Census Tract 658, Kings County, New York",2039,226
1400000US36047066000,36047066000,"Census Tract 660, Kings County, New York",1812,182
1400000US36047066200,36047066200,"Census Tract 662, Kings County, New York",1750,362
1400000US36047066600,36047066600,"Census Tract 666, Kings County, New York",0,12
1400000US36047067000,36047067000,"Census Tract 670, Kings County, New York",2891,316
1400000US36047067200,36047067200,"Census Tract 672, Kings County, New York",1624,246
1400000US36047067400,36047067400,"Census Tract 674, Kings County, New York",2103,313
1400000US36047067600,36047067600,"Census Tract 676, Kings County, New York",2289,370
1400000US36047067800,36047067800,"Census Tract 678, Kings County, New York",2638,391
1400000US36047068000,36047068000,"Census Tract 680, Kings County, New York",2132,383
1400000US36047068200,36047068200,"Census Tract 682, Kings County, New York",3028,390
1400000US36047068600,36047068600,"Census Tract 686, Kings County, New York",1330,288
1400000US36047068800,36047068800,"Census Tract 688, Kings County, New York",1919,190
1400000US36047069000,36047069000,"Census Tract 690, Kings County, New York",1657,222
1400000US36047069200,36047069200,"Census Tract 692, Kings County, New York",2334,280
1400000US36047069601,36047069601,"Census Tract 696.01, Kings County, New York",4405,533
1400000US36047069602,36047069602,"Census Tract 696.02, Kings County, New York",6074,616
1400000US36047069800,36047069800,"Census Tract 698, Kings County, New York",1385,172
1400000US36047070000,36047070000,"Census Tract 700, Kings County, New York",1947,191
1400000US36047070201,36047070201,"Census Tract 702.01, Kings County, New York",6482,618
1400000US36047070202,36047070202,"Census Tract 702.02, Kings County, New York",133,213
1400000US36047070203,36047070203,"Census Tract 702.03, Kings County, New York",0,12
1400000US36047070600,36047070600,"Census Tract 706, Kings County, New York",2685,258
1400000US36047072000,36047072000,"Census Tract 720, Kings County, New York",2163,275
1400000US36047072200,36047072200,"Census Tract 722, Kings County, New York",3146,312
1400000US36047072400,36047072400,"Census Tract 724, Kings County, New York",2109,330
1400000US36047072600,36047072600,"Census Tract 726, Kings County, New York",2452,317
1400000US36047072800,36047072800,"Census Tract 728, Kings County, New York",3373,446
1400000US36047073000,36047073000,"Census Tract 730, Kings County, New York",2485,315
1400000US36047073200,36047073200,"Census Tract 732, Kings County, New York",2732,372
1400000US36047073400,36047073400,"Census Tract 734, Kings County, New York",2460,329
1400000US36047073600,36047073600,"Census Tract 736, Kings County, New York",3431,327
1400000US36047073800,36047073800,"Census Tract 738, Kings County, New York",3704,448
1400000US36047074000,36047074000,"Census Tract 740, Kings County, New York",3701,368
1400000US36047074200,36047074200,"Census Tract 742, Kings County, New York",3483,329
1400000US36047074400,36047074400,"Census Tract 744, Kings County, New York",2354,351
1400000US36047074600,36047074600,"Census Tract 746, Kings County, New York",1833,232
1400000US36047074800,36047074800,"Census Tract 748, Kings County, New York",2105,228
1400000US36047075000,36047075000,"Census Tract 750, Kings County, New York",3080,293
1400000US36047075200,36047075200,"Census Tract 752, Kings County, New York",1045,135
1400000US36047075400,36047075400,"Census Tract 754, Kings County, New York",1629,202
1400000US36047075600,36047075600,"Census Tract 756, Kings County, New York",1847,242
1400000US36047075800,36047075800,"Census Tract 758, Kings County, New York",1935,192
1400000US36047076000,36047076000,"Census Tract 760, Kings County, New York",2553,263
1400000US36047076200,36047076200,"Census Tract 762, Kings County, New York",4421,547
1400000US36047076400,36047076400,"Census Tract 764, Kings County, New York",3939,640
1400000US36047076600,36047076600,"Census Tract 766, Kings County, New York",2215,289
1400000US36047076800,36047076800,"Census Tract 768, Kings County, New York",3456,414
1400000US36047077000,36047077000,"Census Tract 770, Kings County, New York",2610,369
1400000US36047077200,36047077200,"Census Tract 772, Kings County, New York",3681,761
1400000US36047077400,36047077400,"Census Tract 774, Kings County, New York",2760,447
1400000US36047077600,36047077600,"Census Tract 776, Kings County, New York",4146,387
1400000US36047078000,36047078000,"Census Tract 780, Kings County, New York",2241,450
1400000US36047078200,36047078200,"Census Tract 782, Kings County, New York",4093,369
1400000US36047078400,36047078400,"Census Tract 784, Kings County, New York",2591,360
1400000US36047078600,36047078600,"Census Tract 786, Kings County, New York",4473,540
1400000US36047078800,36047078800,"Census Tract 788, Kings County, New York",3417,374
1400000US36047079000,36047079000,"Census Tract 790, Kings County, New York",5480,791
1400000US36047079200,36047079200,"Census Tract 792, Kings County, New York",3839,380
1400000US36047079400,36047079400,"Census Tract 794, Kings County, New York",1976,338
1400000US36047079601,36047079601,"Census Tract 796.01, Kings County, New York",4302,459
1400000US36047079602,36047079602,"Census Tract 796.02, Kings County, New York",5047,1001
1400000US36047079801,36047079801,"Census Tract 798.01, Kings County, New York",3398,419
1400000US36047079802,36047079802,"Census Tract 798.02, Kings County, New York",5689,581
1400000US36047080000,36047080000,"Census Tract 800, Kings County, New York",3866,449
1400000US36047080200,36047080200,"Census Tract 802, Kings County, New York",4604,587
1400000US36047080400,36047080400,"Census Tract 804, Kings County, New York",3065,417
1400000US36047080600,36047080600,"Census Tract 806, Kings County, New York",3605,451
1400000US36047080800,36047080800,"Census Tract 808, Kings County, New York",1200,334
1400000US36047081000,36047081000,"Census Tract 810, Kings County, New York",2143,395
1400000US36047081400,36047081400,"Census Tract 814, Kings County, New York",2757,384
1400000US36047081600,36047081600,"Census Tract 816, Kings County, New York",2744,356
1400000US36047081800,36047081800,"Census Tract 818, Kings County, New York",4797,491
1400000US36047082000,36047082000,"Census Tract 820, Kings County, New York",5024,445
1400000US36047082200,36047082200,"Census Tract 822, Kings County, New York",6712,631
1400000US36047082400,36047082400,"Census Tract 824, Kings County, New York",4392,607
1400000US36047082600,36047082600,"Census Tract 826, Kings County, New York",5833,745
1400000US36047082800,36047082800,"Census Tract 828, Kings County, New York",3616,486
1400000US36047083000,36047083000,"Census Tract 830, Kings County, New York",6237,563
1400000US36047083200,36047083200,"Census Tract 832, Kings County, New York",2298,329
1400000US36047083400,36047083400,"Census Tract 834, Kings County, New York",2055,292
1400000US36047083600,36047083600,"Census Tract 836, Kings County, New York",2145,339
1400000US36047083800,36047083800,"Census Tract 838, Kings County, New York",2720,420
1400000US36047084000,36047084000,"Census Tract 840, Kings County, New York",2615,460
1400000US36047084600,36047084600,"Census Tract 846, Kings County, New York",1722,244
1400000US36047084800,36047084800,"Census Tract 848, Kings County, New York",1938,412
1400000US36047085000,36047085000,"Census Tract 850, Kings County, New York",1485,248
1400000US36047085200,36047085200,"Census Tract 852, Kings County, New York",0,12
1400000US36047085400,36047085400,"Census Tract 854, Kings County, New York",1989,286
1400000US36047085600,36047085600,"Census Tract 856, Kings County, New York",3625,511
1400000US36047085800,36047085800,"Census Tract 858, Kings County, New York",2516,361
1400000US36047086000,36047086000,"Census Tract 860, Kings County, New York",3518,483
1400000US36047086200,36047086200,"Census Tract 862, Kings County, New York",3021,428
1400000US36047086400,36047086400,"Census Tract 864, Kings County, New York",2518,355
1400000US36047086600,36047086600,"Census Tract 866, Kings County, New York",3112,352
1400000US36047086800,36047086800,"Census Tract 868, Kings County, New York",3094,390
1400000US36047087000,36047087000,"Census Tract 870, Kings County, New York",3000,370
1400000US36047087200,36047087200,"Census Tract 872, Kings County, New York",2718,331
1400000US36047087401,36047087401,"Census Tract 874.01, Kings County, New York",3629,575
1400000US36047087600,36047087600,"Census Tract 876, Kings County, New York",1760,307
1400000US36047087800,36047087800,"Census Tract 878, Kings County, New York",3590,532
1400000US36047088000,36047088000,"Census Tract 880, Kings County, New York",3116,288
1400000US36047088200,36047088200,"Census Tract 882, Kings County, New York",6817,764
1400000US36047088400,36047088400,"Census Tract 884, Kings County, New York",5039,606
1400000US36047088600,36047088600,"Census Tract 886, Kings County, New York",4346,457
1400000US36047088800,36047088800,"Census Tract 888, Kings County, New York",4206,514
1400000US36047089000,36047089000,"Census Tract 890, Kings County, New York",6520,759
1400000US36047089200,36047089200,"Census Tract 892, Kings County, New York",3420,471
1400000US36047089400,36047089400,"Census Tract 894, Kings County, New York",3442,392
1400000US36047089600,36047089600,"Census Tract 896, Kings County, New York",3147,387
1400000US36047089800,36047089800,"Census Tract 898, Kings County, New York",1991,267
1400000US36047090000,36047090000,"Census Tract 900, Kings County, New York",5204,451
1400000US36047090200,36047090200,"Census Tract 902, Kings County, New York",3764,678
1400000US36047090600,36047090600,"Census Tract 906, Kings County, New York",3988,349
1400000US36047090800,36047090800,"Census Tract 908, Kings County, New York",3536,375
1400000US36047091000,36047091000,"Census Tract 910, Kings County, New York",5620,799
1400000US36047091200,36047091200,"Census Tract 912, Kings County, New York",6067,607
1400000US36047091600,36047091600,"Census Tract 916, Kings County, New York",4062,536
1400000US36047091800,36047091800,"Census Tract 918, Kings County, New York",2788,232
1400000US36047092000,36047092000,"Census Tract 920, Kings County, New York",2972,379
1400000US36047092200,36047092200,"Census Tract 922, Kings County, New York",2499,326
1400000US36047092400,36047092400,"Census Tract 924, Kings County, New York",2912,492
1400000US36047092800,36047092800,"Census Tract 928, Kings County, New York",2680,351
1400000US36047093000,36047093000,"Census Tract 930, Kings County, New York",2457,316
1400000US36047093200,36047093200,"Census Tract 932, Kings County, New York",1310,194
1400000US36047093400,36047093400,"Census Tract 934, Kings County, New York",2561,277
1400000US36047093600,36047093600,"Census Tract 936, Kings County, New York",2106,278
1400000US36047093800,36047093800,"Census Tract 938, Kings County, New York",2051,319
1400000US36047094401,36047094401,"Census Tract 944.01, Kings County, New York",3300,325
1400000US36047094402,36047094402,"Census Tract 944.02, Kings County, New York",2823,299
1400000US36047094600,36047094600,"Census Tract 946, Kings County, New York",2089,416
1400000US36047095000,36047095000,"Census Tract 950, Kings County, New York",3309,347
1400000US36047095400,36047095400,"Census Tract 954, Kings County, New York",4314,534
1400000US36047095600,36047095600,"Census Tract 956, Kings County, New York",4782,528
1400000US36047095800,36047095800,"Census Tract 958, Kings County, New York",3271,438
1400000US36047096000,36047096000,"Census Tract 960, Kings County, New York",0,12
1400000US36047096200,36047096200,"Census Tract 962, Kings County, New York",1691,293
1400000US36047096400,36047096400,"Census Tract 964, Kings County, New York",2583,369
1400000US36047096600,36047096600,"Census Tract 966, Kings County, New York",2334,380
1400000US36047096800,36047096800,"Census Tract 968, Kings County, New York",1465,283
1400000US36047097000,36047097000,"Census Tract 970, Kings County, New York",1877,223
1400000US36047097400,36047097400,"Census Tract 974, Kings County, New York",3129,397
1400000US36047098200,36047098200,"Census Tract 982, Kings County, New York",4165,289
1400000US36047098400,36047098400,"Census Tract 984, Kings County, New York",1881,353
1400000US36047098600,36047098600,"Census Tract 986, Kings County, New York",3429,412
1400000US36047098800,36047098800,"Census Tract 988, Kings County, New York",3313,458
1400000US36047099000,36047099000,"Census Tract 990, Kings County, New York",1447,297
1400000US36047099200,36047099200,"Census Tract 992, Kings County, New York",1634,273
1400000US36047099400,36047099400,"Census Tract 994, Kings County, New York",1970,296
1400000US36047099600,36047099600,"Census Tract 996, Kings County, New York",3471,413
1400000US36047099800,36047099800,"Census Tract 998, Kings County, New York",4067,564
1400000US36047100400,36047100400,"Census Tract 1004, Kings County, New York",2691,328
1400000US36047100600,36047100600,"Census Tract 1006, Kings County, New York",2727,318
1400000US36047100800,36047100800,"Census Tract 1008, Kings County, New York",2001,270
1400000US36047101000,36047101000,"Census Tract 1010, Kings County, New York",2493,344
1400000US36047101200,36047101200,"Census Tract 1012, Kings County, New York",2408,309
1400000US36047101400,36047101400,"Census Tract 1014, Kings County, New York",2303,306
1400000US36047101600,36047101600,"Census Tract 1016, Kings County, New York",1541,258
1400000US36047101800,36047101800,"Census Tract 1018, Kings County, New York",1777,287
1400000US36047102000,36047102000,"Census Tract 1020, Kings County, New York",2076,219
1400000US36047102200,36047102200,"Census Tract 1022, Kings County, New York",2101,253
1400000US36047102400,36047102400,"Census Tract 1024, Kings County, New York",1843,350
1400000US36047102600,36047102600,"Census Tract 1026, Kings County, New York",3013,420
1400000US36047102800,36047102800,"Census Tract 1028, Kings County, New York",1576,338
1400000US36047103400,36047103400,"Census Tract 1034, Kings County, New York",3478,434
1400000US36047105801,36047105801,"Census Tract 1058.01, Kings County, New York",6849,635
1400000US36047105804,36047105804,"Census Tract 1058.04, Kings County, New York",5973,499
1400000US36047107000,36047107000,"Census Tract 1070, Kings County, New York",589,204
1400000US36047107800,36047107800,"Census Tract 1078, Kings County, New York",4010,428
1400000US36047109800,36047109800,"Census Tract 1098, Kings County, New York",2086,343
1400000US36047110400,36047110400,"Census Tract 1104, Kings County, New York",4503,652
1400000US36047110600,36047110600,"Census Tract 1106, Kings County, New York",4616,448
1400000US36047111000,36047111000,"Census Tract 1110, Kings County, New York",3342,343
1400000US36047111600,36047111600,"Census Tract 1116, Kings County, New York",2968,533
1400000US36047111800,36047111800,"Census Tract 1118, Kings County, New York",2958,497
1400000US36047112000,36047112000,"Census Tract 1120, Kings County, New York",3935,517
1400000US36047112200,36047112200,"Census Tract 1122, Kings County, New York",2870,369
1400000US36047112400,36047112400,"Census Tract 1124, Kings County, New York",3611,561
1400000US36047112600,36047112600,"Census Tract 1126, Kings County, New York",3965,451
1400000US36047112800,36047112800,"Census Tract 1128, Kings County, New York",4151,493
1400000US36047113000,36047113000,"Census Tract 1130, Kings County, New York",4299,390
1400000US36047113200,36047113200,"Census Tract 1132, Kings County, New York",1939,250
1400000US36047113400,36047113400,"Census Tract 1134, Kings County, New York",3162,320
1400000US36047114201,36047114201,"Census Tract 1142.01, Kings County, New York",1979,309
1400000US36047114202,36047114202,"Census Tract 1142.02, Kings County, New York",2255,393
1400000US36047114400,36047114400,"Census Tract 1144, Kings County, New York",2655,422
1400000US36047114600,36047114600,"Census Tract 1146, Kings County, New York",2331,356
1400000US36047115000,36047115000,"Census Tract 1150, Kings County, New York",2316,327
1400000US36047115200,36047115200,"Census Tract 1152, Kings County, New York",3028,487
1400000US36047115600,36047115600,"Census Tract 1156, Kings County, New York",3928,394
1400000US36047115800,36047115800,"Census Tract 1158, Kings County, New York",2885,426
1400000US36047116000,36047116000,"Census Tract 1160, Kings County, New York",2332,367
1400000US36047116200,36047116200,"Census Tract 1162, Kings County, New York",2177,276
1400000US36047116400,36047116400,"Census Tract 1164, Kings County, New York",2942,384
1400000US36047116600,36047116600,"Census Tract 1166, Kings County, New York",3099,548
1400000US36047116800,36047116800,"Census Tract 1168, Kings County, New York",2069,291
1400000US36047117000,36047117000,"Census Tract 1170, Kings County, New York",1856,339
1400000US36047117201,36047117201,"Census Tract 1172.01, Kings County, New York",2324,302
1400000US36047117202,36047117202,"Census Tract 1172.02, Kings County, New York",3487,493
1400000US36047117400,36047117400,"Census Tract 1174, Kings County, New York",4175,575
1400000US36047117601,36047117601,"Census Tract 1176.01, Kings County, New York",3262,474
1400000US36047117602,36047117602,"Census Tract 1176.02, Kings County, New York",3542,597
1400000US36047117800,36047117800,"Census Tract 1178, Kings County, New York",1511,241
1400000US36047118000,36047118000,"Census Tract 1180, Kings County, New York",0,12
1400000US36047118201,36047118201,"Census Tract 1182.01, Kings County, New York",3114,426
1400000US36047118202,36047118202,"Census Tract 1182.02, Kings County, New York",2898,415
1400000US36047118400,36047118400,"Census Tract 1184, Kings County, New York",5245,568
1400000US36047118600,36047118600,"Census Tract 1186, Kings County, New York",3165,461
1400000US36047118800,36047118800,"Census Tract 1188, Kings County, New York",3932,539
1400000US36047119000,36047119000,"Census Tract 1190, Kings County, New York",2336,292
1400000US36047119200,36047119200,"Census Tract 1192, Kings County, New York",3016,554
1400000US36047119400,36047119400,"Census Tract 1194, Kings County, New York",3818,473
1400000US36047119600,36047119600,"Census Tract 1196, Kings County, New York",5086,586
1400000US36047119800,36047119800,"Census Tract 1198, Kings County, New York",3127,478
1400000US36047120000,36047120000,"Census Tract 1200, Kings County, New York",2154,317
1400000US36047120200,36047120200,"Census Tract 1202, Kings County, New York",1970,329
1400000US36047120800,36047120800,"Census Tract 1208, Kings County, New York",8679,659
1400000US36047121000,36047121000,"Census Tract 1210, Kings County, New York",4507,551
1400000US36047121400,36047121400,"Census Tract 1214, Kings County, New York",4141,378
1400000US36047122000,36047122000,"Census Tract 1220, Kings County, New York",4991,649
1400000US36047123700,36047123700,"Census Tract 1237, Kings County, New York",6232,725
1400000US36047150200,36047150200,"Census Tract 1502, Kings County, New York",2981,269
1400000US36047152200,36047152200,"Census Tract 1522, Kings County, New York",3682,780
1400000US36047990100,36047990100,"Census Tract 9901, Kings County, New York",0,12
1400000US36061000100,36061000100,"Census Tract 1, New York County, New York",0,12
1400000US36061000201,36061000201,"Census Tract 2.01, New York County, New York",2773,326
1400000US36061000202,36061000202,"Census Tract 2.02, New York County, New York",8339,728
1400000US36061000500,36061000500,"Census Tract 5, New York County, New York",0,12
1400000US36061000600,36061000600,"Census Tract 6, New York County, New York",10760,1088
1400000US36061000700,36061000700,"Census Tract 7, New York County, New York",7024,647
1400000US36061000800,36061000800,"Census Tract 8, New York County, New York",10955,948
1400000US36061000900,36061000900,"Census Tract 9, New York County, New York",849,184
1400000US36061001001,36061001001,"Census Tract 10.01, New York County, New York",1701,410
1400000US36061001002,36061001002,"Census Tract 10.02, New York County, New York",5923,638
1400000US36061001200,36061001200,"Census Tract 12, New York County, New York",3609,353
1400000US36061001300,36061001300,"Census Tract 13, New York County, New York",3783,450
1400000US36061001401,36061001401,"Census Tract 14.01, New York County, New York",3241,323
1400000US36061001402,36061001402,"Census Tract 14.02, New York County, New York",3137,431
1400000US36061001501,36061001501,"Census Tract 15.01, New York County, New York",5534,527
1400000US36061001502,36061001502,"Census Tract 15.02, New York County, New York",6668,621
1400000US36061001600,36061001600,"Census Tract 16, New York County, New York",7479,821
1400000US36061001800,36061001800,"Census Tract 18, New York County, New York",7741,840
1400000US36061002000,36061002000,"Census Tract 20, New York County, New York",4889,436
1400000US36061002100,36061002100,"Census Tract 21, New York County, New York",5418,518
1400000US36061002201,36061002201,"Census Tract 22.01, New York County, New York",6823,528
1400000US36061002202,36061002202,"Census Tract 22.02, New York County, New York",2210,307
1400000US36061002400,36061002400,"Census Tract 24, New York County, New York",5453,464
1400000US36061002500,36061002500,"Census Tract 25, New York County, New York",5406,507
1400000US36061002601,36061002601,"Census Tract 26.01, New York County, New York",3588,367
1400000US36061002602,36061002602,"Census Tract 26.02, New York County, New York",4529,335
1400000US36061002700,36061002700,"Census Tract 27, New York County, New York",1223,245
1400000US36061002800,36061002800,"Census Tract 28, New York County, New York",7268,588
1400000US36061002900,36061002900,"Census Tract 29, New York County, New York",6385,609
1400000US36061003001,36061003001,"Census Tract 30.01, New York County, New York",4313,378
1400000US36061003002,36061003002,"Census Tract 30.02, New York County, New York",2916,264
1400000US36061003100,36061003100,"Census Tract 31, New York County, New York",2747,529
1400000US36061003200,36061003200,"Census Tract 32, New York County, New York",8121,535
1400000US36061003300,36061003300,"Census Tract 33, New York County, New York",4758,514
1400000US36061003400,36061003400,"Census Tract 34, New York County, New York",6945,627
1400000US36061003601,36061003601,"Census Tract 36.01, New York County, New York",3048,363
1400000US36061003602,36061003602,"Census Tract 36.02, New York County, New York",2795,362
1400000US36061003700,36061003700,"Census Tract 37, New York County, New York",2214,294
1400000US36061003800,36061003800,"Census Tract 38, New York County, New York",8799,820
